,in Water Level,°F Water Temperature,mS/cm EC, Sensor Metadata,% Battery Percent,mV Battery Voltage,kPa Reference Pressure,°F Logger Temperature
5/1/2020 0:00,6.10235,65.768,0.484172368,0.0,97,7429,98.76,66.002
5/1/2020 0:05,6.10235,65.66,0.483058802,0.0,92,7319,98.76,66.254
5/1/2020 0:10,6.06298,65.66,0.483058802,0.0,96,7401,98.76,66.56
5/1/2020 0:15,6.06298,65.66,0.4852885,0.0,96,7421,98.76,66.344
5/1/2020 0:20,6.10235,65.66,0.484172368,0.0,96,7424,98.75,66.056
5/1/2020 0:25,6.06298,65.48,0.4852885,0.0,97,7425,98.75,65.858
5/1/2020 0:30,6.06298,65.48,0.486407206,0.0,97,7428,98.75,65.714
5/1/2020 0:35,6.06298,65.48,0.4852885,0.0,97,7428,98.75,65.57
5/1/2020 0:40,6.06298,65.48,0.481947798,0.0,97,7425,98.75,65.444
5/1/2020 0:45,6.06298,65.48,0.484172368,0.0,96,7424,98.75,65.318
5/1/2020 0:50,6.10235,65.3,0.481947798,0.0,97,7428,98.75,65.192
5/1/2020 0:55,6.10235,65.3,0.483058802,0.0,97,7429,98.75,65.084
5/1/2020 1:00,6.06298,65.3,0.483058802,0.0,97,7430,98.75,64.976
5/1/2020 1:05,6.10235,65.228,0.484172368,0.0,97,7427,98.76,64.868
5/1/2020 1:10,6.06298,65.12,0.484172368,0.0,97,7427,98.76,64.778
5/1/2020 1:15,6.10235,65.12,0.4852885,0.0,96,7424,98.76,64.688
5/1/2020 1:20,6.06298,65.12,0.484172368,0.0,97,7428,98.76,64.616
5/1/2020 1:25,6.06298,64.94,0.484172368,0.0,97,7429,98.76,64.544
5/1/2020 1:30,6.06298,64.94,0.484172368,0.0,97,7428,98.76,64.472
5/1/2020 1:35,6.10235,64.94,0.484172368,0.0,97,7429,98.76,64.436
5/1/2020 1:40,6.10235,64.94,0.484172368,0.0,97,7427,98.76,64.4
5/1/2020 1:45,6.10235,64.94,0.484172368,0.0,97,7425,98.76,64.382
5/1/2020 1:50,6.10235,64.94,0.484172368,0.0,97,7426,98.76,64.382
5/1/2020 1:55,6.10235,64.94,0.483058802,0.0,97,7426,98.75,64.382
5/1/2020 2:00,6.10235,64.94,0.483058802,0.0,97,7427,98.75,64.4
5/1/2020 2:05,6.10235,64.94,0.481947798,0.0,97,7428,98.75,64.418
5/1/2020 2:10,6.06298,64.868,0.481947798,0.0,97,7425,98.75,64.454
5/1/2020 2:15,6.06298,64.76,0.4852885,0.0,97,7427,98.74,64.49
5/1/2020 2:20,6.10235,64.76,0.4852885,0.0,97,7425,98.74,64.508
5/1/2020 2:25,6.10235,64.76,0.483058802,0.0,97,7425,98.73,64.526
5/1/2020 2:30,6.10235,64.76,0.489778819,0.0,97,7425,98.73,64.544
5/1/2020 2:35,6.10235,64.76,0.483058802,0.0,96,7423,98.72,64.58
5/1/2020 2:40,6.10235,64.76,0.4852885,0.0,97,7426,98.72,64.58
5/1/2020 2:45,6.10235,64.76,0.484172368,0.0,96,7424,98.72,64.598
5/1/2020 2:50,6.14172,64.76,0.4852885,0.0,97,7426,98.72,64.616
5/1/2020 2:55,6.10235,64.76,0.483058802,0.0,97,7425,98.72,64.616
5/1/2020 3:00,6.06298,64.76,0.483058802,0.0,97,7426,98.72,64.634
5/1/2020 3:05,6.10235,64.76,0.480839348,0.0,96,7423,98.73,64.652
5/1/2020 3:10,6.10235,64.76,0.481947798,0.0,96,7422,98.73,64.67
5/1/2020 3:15,6.10235,64.76,0.481947798,0.0,97,7425,98.73,64.688
5/1/2020 3:20,6.10235,64.76,0.481947798,0.0,96,7423,98.74,64.688
5/1/2020 3:25,6.10235,64.76,0.481947798,0.0,97,7425,98.74,64.688
5/1/2020 3:30,6.10235,64.76,0.481947798,0.0,96,7423,98.75,64.688
5/1/2020 3:35,6.06298,64.76,0.4852885,0.0,96,7424,98.74,64.688
5/1/2020 3:40,6.10235,64.76,0.484172368,0.0,96,7423,98.73,64.688
5/1/2020 3:45,6.10235,64.76,0.4852885,0.0,96,7422,98.73,64.688
5/1/2020 3:50,6.10235,64.76,0.4852885,0.0,96,7421,98.72,64.688
5/1/2020 3:55,6.10235,64.76,0.4852885,0.0,96,7422,98.72,64.67
5/1/2020 4:00,6.10235,64.76,0.481947798,0.0,96,7420,98.72,64.67
5/1/2020 4:05,6.10235,64.76,0.480839348,0.0,96,7422,98.72,64.652
